,price,load_actual,Solar,Wind_Onshore,Wind_Offshore,residual_load,re_penetration,wind_share,solar_share,hour_cos,solar_peak_impact,price_lag_24h,price_lag_168h,hour_sin,is_weekend,pred_baseline,pred_xgboost
2026-01-09 17:00:00+01:00,92.78,74211.77445,15.589,38854.658,4434.502,30907.025449999997,0.5835293566410606,0.5833192956350339,0.0002100610060267,-0.2588190451025206,-4.034730094103194,254.57,83.84,-0.9659258262890684,0,83.84,101.01974
2026-01-09 18:00:00+01:00,89.98,73642.30218,20.005,38289.705,4660.394,30672.19818,0.583497564958934,0.5832259140272305,0.0002716509317036,-1.8369701987210294e-16,-3.6748588825414204e-15,270.09,87.98,-1.0,0,87.98,99.98785
2026-01-09 19:00:00+01:00,89.94,71936.89489,9.746,38378.358,4361.86,29186.93089,0.5942703541120276,0.5941348742582626,0.0001354798537649,0.2588190451025203,2.522450413569163,176.16,89.95,-0.9659258262890684,0,89.95,91.98292
2026-01-09 20:00:00+01:00,83.55,68660.00757,11.614,38137.365,4109.087,26401.941570000003,0.6154684145194306,0.6152992621931923,0.0001691523262382,0.5000000000000001,5.807000000000001,129.8,94.95,-0.8660254037844386,0,94.95,89.67264
2026-01-09 21:00:00+01:00,84.21,65326.77788,6.956,37231.695,3569.36,24518.766880000003,0.6246750922716716,0.6245686121998583,0.0001064800718133,0.7071067811865474,4.918634769933624,104.36,84.84,-0.7071067811865477,0,84.84,77.15856
2026-01-09 22:00:00+01:00,84.33,62103.29672,6.075,34127.606,4007.181,23962.434720000005,0.614151969612218,0.6140541487183065,9.782089391147544e-05,0.8660254037844384,5.261104327990464,103.93,87.25,-0.5000000000000004,0,87.25,75.59388
2026-01-09 23:00:00+01:00,77.71,58877.2195,6.003,33327.746,4149.192,21394.2785,0.636628925725679,0.6365269677859023,0.0001019579397766,0.965925826289068,5.798452735213276,94.51,83.65,-0.2588190451025215,0,83.65,66.58628
2026-01-10 00:00:00+01:00,78.94,55335.66124,5.925,33077.797,4810.063,17441.876239999998,0.6847986298681483,0.6846915560595549,0.0001070738085933,1.0,5.925,95.56,84.34,0.0,1,84.34,52.862118
2026-01-10 01:00:00+01:00,71.44,53119.42143,4.351,32364.941,4979.343,15770.786430000007,0.7031069615322803,0.703025051754597,8.190977768335983e-05,0.9659258262890684,4.202743270183737,75.48,80.9,0.2588190451025207,1,80.9,51.601475
2026-01-10 02:00:00+01:00,67.69,51685.866139,3.953,31992.443,5189.387,14500.083138999997,0.7194574799229525,0.7193809986661739,7.648125677857666e-05,0.8660254037844387,3.4233984211598862,64.21,77.96,0.4999999999999999,1,77.96,45.756714
2026-01-10 03:00:00+01:00,67.12,51427.32466,4.032,31755.338,5313.42,14354.534659999998,0.7208772815832494,0.7207988796825738,7.840190067549977e-05,0.7071067811865476,2.85105454174416,55.75,76.49,0.7071067811865476,1,76.49,44.13721
2026-01-10 04:00:00+01:00,66.72,51812.79165,6.291,31459.847,6071.938,14274.715649999998,0.7244943730029648,0.7243729551098219,0.0001214178931429,0.5000000000000001,3.145500000000001,45.81,73.18,0.8660254037844386,1,73.18,44.8474
2026-01-10 05:00:00+01:00,66.27,51377.55979,6.132,30119.827,6471.728,14779.872789999994,0.7123282450468441,0.712208893329381,0.0001193517174631,0.2588190451025207,1.5870783845686571,49.91,73.95,0.9659258262890684,1,73.95,42.735695
2026-01-10 06:00:00+01:00,66.4,52627.21896,6.154,29770.889,6699.36,16150.81596,0.6931090739893431,0.6929921383024188,0.0001169356869242,6.123233995736766e-17,3.768238200976406e-16,65.02,72.55,1.0,1,72.55,46.74783
2026-01-10 07:00:00+01:00,70.19,53496.41043,8.35,27179.576,7018.32,19290.164430000004,0.6394119853099085,0.6392559000710508,0.0001560852388577,-0.2588190451025206,-2.161139026606047,77.25,78.56,0.9659258262890684,1,78.56,60.283546
2026-01-10 08:00:00+01:00,79.96,56930.95109,15.11,24766.911,7406.55,24742.38009,0.5653966846454804,0.5651312754135828,0.0002654092318976,-0.4999999999999998,-7.554999999999996,87.17,87.85,0.8660254037844387,1,87.85,75.96815
2026-01-10 09:00:00+01:00,90.41,61188.30657,531.06,23005.031,7581.802,30070.41357,0.5085594739315238,0.4998803646413776,0.0086791092901461,-0.7071067811865475,-375.5161272169279,91.28,95.35,0.7071067811865476,1,95.35,91.21534
2026-01-10 10:00:00+01:00,91.85,63351.81757,1675.369,20621.976,7902.954,33151.51857,0.476707696138796,0.4502622196826736,0.0264454764561224,-0.8660254037844387,-1450.9121147129313,93.49,98.94,0.4999999999999999,1,98.94,94.70646
2026-01-10 11:00:00+01:00,94.82,65034.50192,2840.369,17486.191,7792.751,36915.19092000001,0.4323752803487296,0.3887004782645377,0.0436748020841919,-0.9659258262890682,-2743.5857732908544,88.94,91.95,0.258819045102521,1,91.95,93.95394
2026-01-10 12:00:00+01:00,100.48,65998.78713,3783.353,15586.299,6339.123,40290.01213,0.3895340523358493,0.3322094685893662,0.0573245837464831,-1.0,-3783.353,83.83,87.85,1.2246467991473532e-16,1,87.85,102.42188
2026-01-10 13:00:00+01:00,101.42,65856.71098,4230.194,13835.87,6018.695,41771.95198,0.3657145739834213,0.3014812720609389,0.0642333019224823,-0.9659258262890684,-4086.05363481306,84.92,85.85,-0.2588190451025208,1,85.85,102.55516
2026-01-10 14:00:00+01:00,107.85,64563.86656,3529.958,12457.072,5006.41,43570.42656,0.3251577254979074,0.2704838314441866,0.0546738940537206,-0.8660254037844388,-3057.03330229211,81.94,85.11,-0.4999999999999997,1,85.11,102.47337
2026-01-10 15:00:00+01:00,109.89,63850.35683,1934.212,11774.896,4589.328,45551.92083,0.2865831439081717,0.2562902513382868,0.0302928925698847,-0.7071067811865479,-1367.694421452395,82.15,90.0,-0.7071067811865471,1,90.0,106.021034
2026-01-10 16:00:00+01:00,120.75,64074.09447,260.168,11912.841,3651.872,48249.21347,0.2469778329432238,0.2429174088022035,0.0040604241410202,-0.5000000000000004,-130.08400000000012,82.39,94.78,-0.8660254037844385,1,94.78,116.0745
2026-01-10 17:00:00+01:00,133.99,66484.64315,24.543,12823.018,3380.369,50256.71315,0.2440853892136743,0.2437162362959904,0.0003691529176839,-0.2588190451025206,-6.352195823951163,92.78,105.95,-0.9659258262890684,1,105.95,123.41739
2026-01-10 18:00:00+01:00,143.57,67102.02551,21.38,13701.752,3328.445,50050.44851,0.2541141920888641,0.2537955727947741,0.0003186192940899,-1.8369701987210294e-16,-3.927442284865561e-15,89.98,112.8,-1.0,1,112.8,134.14407
2026-01-10 19:00:00+01:00,134.87,65720.57181,17.02,13976.991,3386.397,48340.16381,0.2644591719354975,0.2642001967085441,0.0002589752269533,0.2588190451025203,4.405100147644895,89.94,111.01,-0.9659258262890684,1,111.01,120.32122
2026-01-10 20:00:00+01:00,129.05,62817.14023,8.284,13916.949,3158.308,45733.59922999999,0.2719566815275252,0.271824806692573,0.0001318748349521,0.5000000000000001,4.142000000000001,83.55,99.28,-0.8660254037844386,1,99.28,107.312874
2026-01-10 21:00:00+01:00,118.49,60099.87244,6.384,13055.223,2838.14,44200.12544,0.2645554200780263,0.2644491968908412,0.0001062231871851,0.7071067811865474,4.514169691094919,84.21,95.79,-0.7071067811865477,1,95.79,106.78627
2026-01-10 22:00:00+01:00,114.46,58401.75506,6.877,12297.64,2463.347,43633.89106,0.2528667843085878,0.252749030998042,0.0001177533105458,0.8660254037844384,5.955656701825583,84.33,94.04,-0.5000000000000004,1,94.04,103.96592
2026-01-10 23:00:00+01:00,101.76,55902.22017,6.304,11966.838,2225.865,41703.21317,0.2539971928989667,0.253884424569179,0.0001127683297877,0.965925826289068,6.089196408926285,77.71,91.44,-0.2588190451025215,1,91.44,103.93276
2026-01-11 00:00:00+01:00,108.2,53739.52409,6.296,11866.422,1951.198,39915.60809,0.2572392709851406,0.2571221132673041,0.0001171577178364,1.0,6.296,78.94,94.01,0.0,1,94.01,100.75343
2026-01-11 01:00:00+01:00,98.99,52194.73336,6.091,11368.51,1852.216,38967.91636,0.2534128665582286,0.2532961689604462,0.0001166975977823,0.9659258262890684,5.883454207926715,71.44,87.72,0.2588190451025207,1,87.72,98.86192
2026-01-11 02:00:00+01:00,91.99,50819.60626,6.21,11212.41,1809.128,37791.85826,0.2563527929230359,0.2562305959904539,0.000122196932582,0.8660254037844387,5.378017757501365,67.69,87.13,0.4999999999999999,1,87.13,94.19046
2026-01-11 03:00:00+01:00,84.18,49937.22722,4.35,11051.408,1778.89,37102.57922,0.257015631714123,0.2569285223521868,8.71093619362553e-05,0.7071067811865476,3.075914498161482,67.12,84.6,0.7071067811865476,1,84.6,89.94571
2026-01-11 04:00:00+01:00,85.04,50052.2074,6.173,10916.801,1775.054,37354.1794,0.2536956641796382,0.253572332955689,0.0001233312239491,0.5000000000000001,3.086500000000001,66.72,82.6,0.8660254037844386,1,82.6,92.02711
2026-01-11 05:00:00+01:00,81.64,50230.45612,6.241,10827.897,1843.64,37552.67812,0.2523922532121335,0.25226800588328,0.0001242473288534,0.2588190451025207,1.615289660484832,66.27,82.51,0.9659258262890684,1,82.51,93.40941
2026-01-11 06:00:00+01:00,80.93,50126.34017,6.646,10878.834,1929.183,37311.67717,0.2556472895595401,0.255514704575728,0.0001325849838121,6.123233995736766e-17,4.069501313566654e-16,66.4,82.71,1.0,1,82.71,91.644516
2026-01-11 07:00:00+01:00,81.13,51430.29751,8.75,11037.064,2180.035,38204.44851,0.2571606551066207,0.2569905219278596,0.0001701331787609,-0.2588190451025206,-2.264666644647056,70.19,84.46,0.9659258262890684,1,84.46,94.859406
2026-01-11 08:00:00+01:00,87.02,54285.60834,14.011,11655.521,2455.893,40160.18334,0.2602057051940923,0.2599476073219593,0.000258097872133,-0.4999999999999998,-7.005499999999996,79.96,86.51,0.8660254037844387,1,86.51,98.25925
2026-01-11 09:00:00+01:00,103.91,57511.55801,1051.457,12018.095,2674.143,41767.86301,0.2737483654548624,0.2554658317106509,0.0182825337442114,-0.7071067811865475,-743.4923748260637,90.41,94.02,0.7071067811865476,1,94.02,106.6268
2026-01-11 10:00:00+01:00,103.93,60314.44113,3621.852,11364.882,3531.395,41796.31213,0.3070264542464476,0.2469769547875441,0.0600494994589034,-0.8660254037844387,-3136.615840747477,91.85,103.94,0.4999999999999999,1,103.94,106.77684
2026-01-11 11:00:00+01:00,102.68,62082.39871,6226.926,10569.921,4017.764,41267.78771,0.3352739493399642,0.2349729601805845,0.1003009891593797,-0.9659258262890682,-6014.748641790883,94.82,93.85,0.258819045102521,1,93.85,104.83879
2026-01-11 12:00:00+01:00,99.71,62516.17813,7986.194,9826.081,4799.803,39904.10013,0.3616996220239031,0.2339535850957816,0.1277460369281214,-1.0,-7986.194,100.48,91.3,1.2246467991473532e-16,1,91.3,102.4125
2026-01-11 13:00:00+01:00,98.66,61227.95574,8316.594,9035.463,5084.716,38791.18274,0.3664465476403639,0.2306165350344261,0.1358300126059377,-0.9659258262890684,-8033.212931360706,101.42,86.2,-0.2588190451025208,1,86.2,100.97413
2026-01-11 14:00:00+01:00,96.3,59885.3196,6608.757,8308.644,5466.653,39501.2656,0.3403848244637238,0.2300279449456257,0.1103568795180981,-0.8660254037844388,-5723.351449438236,107.85,83.5,-0.4999999999999997,1,83.5,101.972824
2026-01-11 15:00:00+01:00,90.21,59324.90326,3199.904,8140.988,5851.743,42132.26826,0.2898046866532724,0.2358660567666638,0.0539386298866086,-0.7071067811865479,-2262.6738175459595,109.89,83.71,-0.7071067811865471,1,83.71,104.172485
2026-01-11 16:00:00+01:00,102.72,60701.84786,361.864,9534.025,6111.16,44694.79886,0.263699534105089,0.2577381999322878,0.0059613341728012,-0.5000000000000004,-180.93200000000016,120.75,87.61,-0.8660254037844385,1,87.61,118.24381
2026-01-11 17:00:00+01:00,114.29,65223.07399,13.243,11332.226,6614.178,47263.42698999999,0.2753572608790805,0.2751542192376818,0.0002030416413987,-0.2588190451025206,-3.4275406142926808,133.99,113.99,-0.9659258262890684,1,113.99,128.35036
2026-01-11 18:00:00+01:00,118.28,66945.43743,11.709,12396.346,7008.237,47529.14543,0.2900315950628033,0.2898566914330788,0.0001749036297244,-1.8369701987210294e-16,-2.1509084056824534e-15,143.57,121.0,-1.0,1,121.0,132.49733
2026-01-11 19:00:00+01:00,107.54,65730.19378,9.6,12189.433,6821.565,46709.59578,0.2893738312055224,0.2892277796050642,0.0001460516004582,0.2588190451025203,2.4846628329841947,134.87,123.5,-0.9659258262890684,1,123.5,130.03668
2026-01-11 20:00:00+01:00,104.1,63719.18491,7.777,13118.124,6945.188,43648.09591,0.3149928711164362,0.3148708199632241,0.000122051153212,0.5000000000000001,3.888500000000001,129.05,121.3,-0.8660254037844386,1,121.3,124.46204
2026-01-11 21:00:00+01:00,100.9,61170.93874,7.244,14563.655,6913.651,39686.38874,0.3512215186253328,0.3511030963786056,0.0001184222467271,0.7071067811865474,5.122281522915348,118.49,106.87,-0.7071067811865477,1,106.87,113.20445
2026-01-11 22:00:00+01:00,97.1,60783.87233,7.451,15395.685,6830.838,38549.89833,0.3657873897748758,0.3656648079169852,0.0001225818578906,0.8660254037844384,6.45275528359785,114.46,98.04,-0.5000000000000004,1,98.04,109.94769
2026-01-11 23:00:00+01:00,90.38,58156.95868,7.312,16811.27,6752.354,34586.02268,0.4052986355372461,0.4051729068167978,0.0001257287204482,0.965925826289068,7.062849641825666,101.76,97.61,-0.2588190451025215,1,97.61,97.34257
2026-01-12 00:00:00+01:00,80.72,56435.62082,7.409,17439.064,6428.011,32561.13682,0.4230392729469047,0.4229079906132943,0.0001312823336103,1.0,7.409,108.2,107.81,0.0,0,107.81,99.651955
2026-01-12 01:00:00+01:00,82.46,54532.60018,7.372,17379.761,6307.882,30837.58518,0.4345110066600165,0.4343758214684858,0.0001351851915306,0.9659258262890684,7.120805191403012,98.99,92.96,0.2588190451025207,0,92.96,91.7739
2026-01-12 02:00:00+01:00,80.14,53852.91813,5.921,17911.513,6264.801,29670.68313,0.449042240229666,0.4489322926129797,0.0001099476166863,0.8660254037844387,5.127736415807662,91.99,87.21,0.4999999999999999,0,87.21,84.31782
2026-01-12 03:00:00+01:00,77.86,53712.28495,5.761,18467.087,6453.504,28785.93295,0.4640717114009129,0.4639644547462135,0.0001072566546994,0.7071067811865476,4.0736421664157,84.18,86.36,0.7071067811865476,0,86.36,82.37641
2026-01-12 04:00:00+01:00,75.3,54465.89439,5.687,19464.464,6130.299,28865.44439,0.4700271662976725,0.4699227523324986,0.0001044139651738,0.5000000000000001,2.8435000000000006,85.04,86.25,0.8660254037844386,0,86.25,82.1081
2026-01-12 05:00:00+01:00,75.3,57397.13903,5.374,20108.79,5962.546,31320.42903,0.4543207281876955,0.4542270998276271,9.36283600684548e-05,0.2588190451025207,1.3908935483809464,81.64,87.46,0.9659258262890684,0,87.46,83.12022
2026-01-12 06:00:00+01:00,78.6,64292.26306,2.961,21430.677,5817.282,37041.34306,0.4238600214549672,0.4238139661466134,4.60553083539256e-05,6.123233995736766e-17,1.8130895861376564e-16,80.93,87.38,1.0,0,87.38,88.610405
2026-01-12 07:00:00+01:00,89.46,71258.00711,16.916,21006.726,5547.247,44687.11811000001,0.3728828531365308,0.3726454622707732,0.0002373908657575,-0.2588190451025206,-4.378182966954239,81.13,114.46,0.9659258262890684,0,114.46,115.83117
2026-01-12 08:00:00+01:00,109.49,75820.22682,32.475,19847.819,5555.774,50384.15882,0.3354786587540309,0.3350503429686258,0.000428315785405,-0.4999999999999998,-16.237499999999994,87.02,145.35,0.8660254037844387,0,145.35,127.561806
2026-01-12 09:00:00+01:00,126.93,76699.30054,354.672,18855.275,5706.659,51782.69454,0.3248609286470033,0.3202367404535916,0.0046241881934116,-0.7071067811865475,-250.7909762969952,103.91,162.99,0.7071067811865476,0,162.99,139.11388
2026-01-12 10:00:00+01:00,125.07,77445.37626,1030.8,18119.52,5076.197,53218.859260000005,0.312820702409226,0.2995106760425209,0.0133100263667051,-0.8660254037844387,-892.6989862209994,103.93,162.46,0.4999999999999999,0,162.46,148.98102
2026-01-12 11:00:00+01:00,124.01,77827.74761,1682.34,17732.398,5058.941,53354.06861,0.3144595565406727,0.2928433585693487,0.021616197971324,-0.9659258262890682,-1625.0156545991508,102.68,139.9,0.258819045102521,0,139.9,143.576
2026-01-12 12:00:00+01:00,111.23,77591.12002,2378.903,16881.738,5207.819,53122.66002,0.3153512926955168,0.2846918177531934,0.0306594749423234,-1.0,-2378.903,99.71,134.4,1.2246467991473532e-16,0,134.4,146.6807
2026-01-12 13:00:00+01:00,136.34,77120.66288,2466.087,15878.795,5923.081,52852.69988,0.3146752386939546,0.2826982443592813,0.0319769943346731,-0.9659258262890684,-2382.057123175729,98.66,131.59,-0.2588190451025208,0,131.59,146.01888
2026-01-12 14:00:00+01:00,119.08,75527.6201,1992.234,15234.936,6114.451,52185.9991,0.3090474844711809,0.2826699288516308,0.0263775556195501,-0.8660254037844388,-1725.3252542830876,96.3,128.2,-0.4999999999999997,0,128.2,149.45554
2026-01-12 15:00:00+01:00,135.99,75241.66808,1006.259,15383.05,6163.796,52688.56308,0.2997422249599866,0.2863685315574146,0.0133736934025718,-0.7071067811865479,-711.5325625299945,90.21,133.09,-0.7071067811865471,0,133.09,145.1744
2026-01-12 16:00:00+01:00,108.53,74549.14471,171.489,15770.595,5604.996,53002.06470999999,0.2890318874055396,0.2867315390827373,0.0023003483228023,-0.5000000000000004,-85.74450000000007,102.72,164.87,-0.8660254037844385,0,164.87,140.2947
2026-01-12 17:00:00+01:00,123.0,75778.89818,14.951,16424.477,5929.317,53410.15318000001,0.295184352599939,0.2949870549305471,0.0001972976693918,-0.2588190451025206,-3.869603543327786,114.29,198.13,-0.9659258262890684,0,198.13,144.31989
2026-01-12 18:00:00+01:00,124.81,75649.89614,13.626,18354.334,6218.665,51063.27114,0.3250054032394076,0.3248252840231857,0.0001801192162218,-1.8369701987210294e-16,-2.503055592777275e-15,118.28,219.44,-1.0,0,219.44,134.90044
2026-01-12 19:00:00+01:00,105.0,74027.51657,10.175,18988.292,6438.579,48590.470570000005,0.3436160927531166,0.3434786438628735,0.0001374488902431,0.2588190451025203,2.633483783918144,107.54,222.12,-0.9659258262890684,0,222.12,132.02045
2026-01-12 20:00:00+01:00,102.72,70958.41968,8.349,19052.632,6551.886,45345.55268000001,0.3609559952928196,0.3608383348370534,0.0001176604557662,0.5000000000000001,4.174500000000001,104.1,171.3,-0.8660254037844386,0,171.3,121.71846
2026-01-12 21:00:00+01:00,96.09,66914.65579,7.624,19190.656,6326.111,41390.26479,0.3814469445991601,0.3813330084231462,0.0001139361760139,0.7071067811865474,5.390982099766236,100.9,137.82,-0.7071067811865477,0,137.82,112.382164
2026-01-12 22:00:00+01:00,95.35,63137.28704,7.466,18872.571,5774.758,38482.492040000005,0.3904950015413269,0.3903767512909594,0.0001182502503674,0.8660254037844384,6.465745664654617,97.1,128.71,-0.5000000000000004,0,128.71,111.10757
